rpm,dp,db,rhop,thetap,mu,EB_bp,Jb,U1,U2,ep1,ep2,Sb,t,Rp,Rfe,kp,Pk
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,6.50 ,0.287980 ,0.000823 ,0.0570 ,3.11E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,7.00 ,0.303410 ,0.000886 ,0.0577 ,3.15E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,7.50 ,0.318190 ,0.000949 ,0.0585 ,3.19E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,8.00 ,0.332350 ,0.001012 ,0.0593 ,3.23E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,8.50 ,0.345930 ,0.001076 ,0.0600 ,3.27E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,9.00 ,0.358980 ,0.001139 ,0.0607 ,3.31E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,9.50 ,0.371510 ,0.001202 ,0.0614 ,3.35E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,10.00 ,0.383570 ,0.001266 ,0.0621 ,3.38E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,10.50 ,0.395170 ,0.001329 ,0.0627 ,3.42E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,11.00 ,0.406340 ,0.001392 ,0.0633 ,3.45E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,11.50 ,0.417100 ,0.001455 ,0.0638 ,3.48E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,12.00 ,0.427490 ,0.001519 ,0.0643 ,3.50E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,12.50 ,0.437500 ,0.001582 ,0.0647 ,3.53E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,13.00 ,0.447180 ,0.001645 ,0.0650 ,3.54E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,13.50 ,0.456530 ,0.001708 ,0.0653 ,3.56E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,14.00 ,0.465560 ,0.001772 ,0.0655 ,3.57E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,14.50 ,0.474300 ,0.001835 ,0.0656 ,3.58E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,15.00 ,0.482760 ,0.001898 ,0.0655 ,3.57E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,15.50 ,0.490950 ,0.001962 ,0.0653 ,3.56E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,16.00 ,0.498890 ,0.002025 ,0.0652 ,3.56E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,16.50 ,0.506580 ,0.002088 ,0.0648 ,3.53E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,17.00 ,0.514040 ,0.002151 ,0.0642 ,3.50E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,17.50 ,0.521280 ,0.002215 ,0.0637 ,3.47E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,18.00 ,0.528310 ,0.002278 ,0.0632 ,3.45E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,18.50 ,0.535130 ,0.002341 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,19.00 ,0.541750 ,0.002404 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,19.50 ,0.548200 ,0.002468 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,20.00 ,0.554460 ,0.002531 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,25.00 ,0.608700 ,0.003164 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,30.00 ,0.651160 ,0.003796 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,35.00 ,0.685320 ,0.004429 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,40.00 ,0.713380 ,0.005062 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,45.00 ,0.736840 ,0.005695 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,50.00 ,0.756760 ,0.006327 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,60.00 ,0.788730 ,0.007593 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,70.00 ,0.813280 ,0.008858 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,80.00 ,0.832710 ,0.010124 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,90.00 ,0.848480 ,0.011389 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,100.00 ,0.861540 ,0.012655 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,110.00 ,0.872520 ,0.013920 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,120.00 ,0.881890 ,0.015186 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,130.00 ,0.889970 ,0.016451 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,140.00 ,0.897020 ,0.017716 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,150.00 ,0.903220 ,0.018974 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,160.00 ,0.908720 ,0.020201 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,170.00 ,0.913620 ,0.021375 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,180.00 ,0.918030 ,0.022477 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,190.00 ,0.922010 ,0.023493 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,200.00 ,0.925620 ,0.024410 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,210.00 ,0.928910 ,0.025220 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,220.00 ,0.931920 ,0.025917 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,230.00 ,0.934680 ,0.026500 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,240.00 ,0.937230 ,0.026969 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,250.00 ,0.939590 ,0.027331 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,260.00 ,0.941780 ,0.027593 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,270.00 ,0.943820 ,0.027766 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,280.00 ,0.945710 ,0.027866 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,290.00 ,0.947490 ,0.027910 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,300.00 ,0.949150 ,0.027920 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,310.00 ,0.950710 ,0.027920 ,0.0622 ,3.39E-04
1800 ,23.4 ,0.50 ,2350 ,60 ,2.31E-03,0.00E+00,1.5286 ,2.4161 ,0.2806 ,11.3300 ,0.5757 ,183.44 ,320.00 ,0.952170 ,0.027920 ,0.0622 ,3.39E-04
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.00 ,0.000000 ,0.000000 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.01 ,0.000000 ,0.000001 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.02 ,0.000000 ,0.000003 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.03 ,0.000000 ,0.000004 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.04 ,0.000000 ,0.000005 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.05 ,0.000000 ,0.000006 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.06 ,0.000000 ,0.000008 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.07 ,0.000000 ,0.000009 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.08 ,0.000000 ,0.000010 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.09 ,0.000000 ,0.000011 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.10 ,0.000000 ,0.000013 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.20 ,0.000000 ,0.000025 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.30 ,0.000000 ,0.000038 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.40 ,0.000000 ,0.000051 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.50 ,0.000000 ,0.000063 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.60 ,0.000000 ,0.000076 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.70 ,0.000000 ,0.000089 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.80 ,0.000000 ,0.000101 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,0.90 ,0.000000 ,0.000114 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,1.00 ,0.000000 ,0.000127 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,1.50 ,0.000000 ,0.000190 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,2.00 ,0.000000 ,0.000253 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,2.50 ,0.000000 ,0.000316 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,3.00 ,0.000000 ,0.000380 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,3.50 ,0.000000 ,0.000443 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,4.00 ,0.000000 ,0.000506 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,4.50 ,0.000000 ,0.000569 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,5.00 ,0.000000 ,0.000633 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,5.50 ,0.000000 ,0.000696 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,6.00 ,0.000000 ,0.000759 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,6.50 ,0.000000 ,0.000823 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,7.00 ,0.000000 ,0.000886 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,7.50 ,0.000000 ,0.000949 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,8.00 ,0.000000 ,0.001012 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,8.50 ,0.000000 ,0.001076 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,9.00 ,0.000000 ,0.001139 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,9.50 ,0.000000 ,0.001202 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,10.00 ,0.000000 ,0.001266 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,10.50 ,0.000000 ,0.001329 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,11.00 ,0.000000 ,0.001392 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,11.50 ,0.000000 ,0.001455 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,12.00 ,0.000000 ,0.001519 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,12.50 ,0.000000 ,0.001582 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,13.00 ,0.000000 ,0.001645 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,13.50 ,0.000000 ,0.001708 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,14.00 ,0.000000 ,0.001772 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,14.50 ,0.000000 ,0.001835 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,15.00 ,0.000000 ,0.001898 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,15.50 ,0.000000 ,0.001962 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,16.00 ,0.000000 ,0.002025 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,16.50 ,0.000000 ,0.002088 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,17.00 ,0.000000 ,0.002151 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,17.50 ,0.000000 ,0.002215 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,18.00 ,0.000000 ,0.002278 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,18.50 ,0.000000 ,0.002341 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,19.00 ,0.000000 ,0.002404 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,19.50 ,0.000000 ,0.002468 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,20.00 ,0.000000 ,0.002531 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,25.00 ,0.000000 ,0.003164 ,0.0000 ,0.00E+00
1800 ,14.2 ,0.50 ,4720 ,10 ,2.29E-03,5.66E-16,1.5252 ,2.4157 ,0.2807 ,11.2840 ,0.5744 ,183.02 ,30.00 ,0.000000 ,0.003796 ,0.0000 ,0.00E+00
